model,cycle_idx,request_idx,t_start,t_end,latency_ms,ok,status,error
dsllama-8b,22,114,2026-07-10T09:12:24.793880Z,2026-07-10T09:12:24.819217Z,25.337,True,200,
dsllama-8b,22,115,2026-07-10T09:12:25.293805Z,2026-07-10T09:12:25.325414Z,31.609,True,200,
dsllama-8b,22,116,2026-07-10T09:12:25.793784Z,2026-07-10T09:12:25.832286Z,38.502,True,200,
dsllama-8b,22,117,2026-07-10T09:12:26.293809Z,2026-07-10T09:12:26.340946Z,47.137,True,200,
dsllama-8b,22,118,2026-07-10T09:12:26.793843Z,2026-07-10T09:12:26.819090Z,25.248,True,200,
dsllama-8b,22,119,2026-07-10T09:12:27.293851Z,2026-07-10T09:12:27.328767Z,34.916,True,200,
dsllama-8b,22,120,2026-07-10T09:12:27.793967Z,2026-07-10T09:12:27.821543Z,27.576,True,200,
dsllama-8b,22,121,2026-07-10T09:12:28.293873Z,2026-07-10T09:12:28.319454Z,25.581,True,200,
dsllama-8b,22,122,2026-07-10T09:12:28.793819Z,2026-07-10T09:12:28.823598Z,29.778,True,200,
dsllama-8b,22,123,2026-07-10T09:12:29.293947Z,2026-07-10T09:12:29.325572Z,31.625,True,200,
dsllama-8b,22,124,2026-07-10T09:12:29.793848Z,2026-07-10T09:12:29.824242Z,30.394,True,200,
dsllama-8b,22,125,2026-07-10T09:12:30.293900Z,2026-07-10T09:12:30.322561Z,28.661,True,200,
dsllama-8b,22,126,2026-07-10T09:12:30.793879Z,2026-07-10T09:12:30.824912Z,31.034,True,200,
dsllama-8b,22,127,2026-07-10T09:12:31.293777Z,2026-07-10T09:12:31.321305Z,27.527,True,200,
dsllama-8b,22,128,2026-07-10T09:12:31.793963Z,2026-07-10T09:12:31.837816Z,43.853,True,200,
dsllama-8b,22,129,2026-07-10T09:12:32.293918Z,2026-07-10T09:12:32.324283Z,30.365,True,200,
dsllama-8b,23,0,2026-07-10T09:12:32.490020Z,2026-07-10T09:12:32.522210Z,32.19,True,200,
dsllama-8b,23,1,2026-07-10T09:12:32.990175Z,2026-07-10T09:12:33.020500Z,30.325,True,200,
dsllama-8b,23,2,2026-07-10T09:12:33.490111Z,2026-07-10T09:12:33.520375Z,30.264,True,200,
dsllama-8b,23,3,2026-07-10T09:12:33.990168Z,2026-07-10T09:12:34.023446Z,33.278,True,200,
dsllama-8b,23,4,2026-07-10T09:12:34.490109Z,2026-07-10T09:12:34.523511Z,33.401,True,200,
dsllama-8b,23,5,2026-07-10T09:12:34.990085Z,2026-07-10T09:12:35.023386Z,33.301,True,200,
dsllama-8b,23,6,2026-07-10T09:12:35.490187Z,2026-07-10T09:12:35.522976Z,32.789,True,200,
dsllama-8b,23,7,2026-07-10T09:12:35.990141Z,2026-07-10T09:12:36.025457Z,35.315,True,200,
dsllama-8b,23,8,2026-07-10T09:12:36.490148Z,2026-07-10T09:12:36.516933Z,26.785,True,200,
dsllama-8b,23,9,2026-07-10T09:12:36.990031Z,2026-07-10T09:12:37.025910Z,35.879,True,200,
dsllama-8b,23,10,2026-07-10T09:12:37.490046Z,2026-07-10T09:12:37.517250Z,27.204,True,200,
dsllama-8b,23,11,2026-07-10T09:12:37.990034Z,2026-07-10T09:12:38.016553Z,26.519,True,200,
dsllama-8b,23,12,2026-07-10T09:12:38.490131Z,2026-07-10T09:12:38.524354Z,34.223,True,200,
dsllama-8b,23,13,2026-07-10T09:12:38.990148Z,2026-07-10T09:12:39.022099Z,31.952,True,200,
dsllama-8b,23,14,2026-07-10T09:12:39.490111Z,2026-07-10T09:12:39.515152Z,25.04,True,200,
dsllama-8b,23,15,2026-07-10T09:12:39.990201Z,2026-07-10T09:12:40.022767Z,32.566,True,200,
dsllama-8b,23,16,2026-07-10T09:12:40.490133Z,2026-07-10T09:12:40.521458Z,31.325,True,200,
dsllama-8b,23,17,2026-07-10T09:12:40.990158Z,2026-07-10T09:12:41.016534Z,26.376,True,200,
dsllama-8b,23,18,2026-07-10T09:12:41.490206Z,2026-07-10T09:12:41.516446Z,26.24,True,200,
dsllama-8b,23,19,2026-07-10T09:12:41.990165Z,2026-07-10T09:12:42.021761Z,31.597,True,200,
dsllama-8b,23,20,2026-07-10T09:12:42.490165Z,2026-07-10T09:12:42.521285Z,31.12,True,200,
dsllama-8b,23,21,2026-07-10T09:12:42.990227Z,2026-07-10T09:12:43.016597Z,26.371,True,200,
dsllama-8b,23,22,2026-07-10T09:12:43.490219Z,2026-07-10T09:12:43.522829Z,32.61,True,200,
dsllama-8b,23,23,2026-07-10T09:12:43.990171Z,2026-07-10T09:12:44.021764Z,31.592,True,200,
dsllama-8b,23,24,2026-07-10T09:12:44.490097Z,2026-07-10T09:12:44.521007Z,30.91,True,200,
dsllama-8b,23,25,2026-07-10T09:12:44.990175Z,2026-07-10T09:12:45.024540Z,34.365,True,200,
dsllama-8b,23,26,2026-07-10T09:12:45.490174Z,2026-07-10T09:12:45.516627Z,26.453,True,200,
dsllama-8b,23,27,2026-07-10T09:12:45.990067Z,2026-07-10T09:12:46.022767Z,32.7,True,200,
dsllama-8b,23,28,2026-07-10T09:12:46.490277Z,2026-07-10T09:12:46.522598Z,32.32,True,200,
dsllama-8b,23,29,2026-07-10T09:12:46.990206Z,2026-07-10T09:12:47.024165Z,33.959,True,200,
dsllama-8b,23,30,2026-07-10T09:12:47.490213Z,2026-07-10T09:12:47.522555Z,32.342,True,200,
dsllama-8b,23,31,2026-07-10T09:12:47.990224Z,2026-07-10T09:12:48.023463Z,33.239,True,200,
dsllama-8b,23,32,2026-07-10T09:12:48.490217Z,2026-07-10T09:12:48.523063Z,32.845,True,200,
dsllama-8b,23,33,2026-07-10T09:12:48.990162Z,2026-07-10T09:12:49.016737Z,26.575,True,200,
dsllama-8b,23,34,2026-07-10T09:12:49.490102Z,2026-07-10T09:12:49.521470Z,31.369,True,200,
dsllama-8b,23,35,2026-07-10T09:12:49.990181Z,2026-07-10T09:12:50.022819Z,32.638,True,200,
dsllama-8b,23,36,2026-07-10T09:12:50.490265Z,2026-07-10T09:12:50.517550Z,27.284,True,200,
dsllama-8b,23,37,2026-07-10T09:12:50.990196Z,2026-07-10T09:12:51.021530Z,31.334,True,200,
dsllama-8b,23,38,2026-07-10T09:12:51.490231Z,2026-07-10T09:12:51.522344Z,32.114,True,200,
dsllama-8b,23,39,2026-07-10T09:12:51.990172Z,2026-07-10T09:12:52.016961Z,26.789,True,200,
dsllama-8b,23,40,2026-07-10T09:12:52.490144Z,2026-07-10T09:12:52.515255Z,25.11,True,200,
dsllama-8b,23,41,2026-07-10T09:12:52.990088Z,2026-07-10T09:12:53.022288Z,32.2,True,200,
dsllama-8b,23,42,2026-07-10T09:12:53.490210Z,2026-07-10T09:12:53.524080Z,33.87,True,200,
dsllama-8b,23,43,2026-07-10T09:12:53.990143Z,2026-07-10T09:12:54.021420Z,31.277,True,200,
dsllama-8b,23,44,2026-07-10T09:12:54.490096Z,2026-07-10T09:12:54.530609Z,40.513,True,200,
dsllama-8b,23,45,2026-07-10T09:12:54.990204Z,2026-07-10T09:12:55.016630Z,26.425,True,200,
dsllama-8b,23,46,2026-07-10T09:12:55.490314Z,2026-07-10T09:12:55.522248Z,31.934,True,200,
dsllama-8b,23,47,2026-07-10T09:12:55.990219Z,2026-07-10T09:12:56.016673Z,26.454,True,200,
dsllama-8b,23,48,2026-07-10T09:12:56.490130Z,2026-07-10T09:12:56.523802Z,33.673,True,200,
dsllama-8b,23,49,2026-07-10T09:12:56.990175Z,2026-07-10T09:12:57.015217Z,25.042,True,200,
dsllama-8b,23,50,2026-07-10T09:12:57.490290Z,2026-07-10T09:12:57.520379Z,30.089,True,200,
dsllama-8b,23,51,2026-07-10T09:12:57.990225Z,2026-07-10T09:12:58.021378Z,31.153,True,200,
dsllama-8b,23,52,2026-07-10T09:12:58.490253Z,2026-07-10T09:12:58.520411Z,30.159,True,200,
dsllama-8b,23,53,2026-07-10T09:12:58.990079Z,2026-07-10T09:12:59.016149Z,26.07,True,200,
dsllama-8b,23,54,2026-07-10T09:12:59.490084Z,2026-07-10T09:12:59.520416Z,30.332,True,200,
dsllama-8b,23,55,2026-07-10T09:12:59.990196Z,2026-07-10T09:13:00.016994Z,26.798,True,200,
dsllama-8b,23,56,2026-07-10T09:13:00.490105Z,2026-07-10T09:13:00.515741Z,25.636,True,200,
dsllama-8b,23,57,2026-07-10T09:13:00.990067Z,2026-07-10T09:13:01.022713Z,32.646,True,200,
dsllama-8b,23,58,2026-07-10T09:13:01.490219Z,2026-07-10T09:13:01.519502Z,29.282,True,200,
dsllama-8b,23,59,2026-07-10T09:13:01.990244Z,2026-07-10T09:13:02.017898Z,27.654,True,200,
dsllama-8b,23,60,2026-07-10T09:13:02.490260Z,2026-07-10T09:13:02.518262Z,28.002,True,200,
dsllama-8b,23,61,2026-07-10T09:13:02.990238Z,2026-07-10T09:13:05.773685Z,2783.448,True,200,
dsllama-8b,23,62,2026-07-10T09:13:03.490165Z,2026-07-10T09:13:05.775083Z,2284.918,True,200,
dsllama-8b,23,63,2026-07-10T09:13:03.990208Z,2026-07-10T09:13:03.995171Z,4.963,False,500,
dsllama-8b,23,64,2026-07-10T09:13:04.490063Z,2026-07-10T09:13:04.493870Z,3.806,False,500,
dsllama-8b,23,65,2026-07-10T09:13:04.990092Z,2026-07-10T09:13:04.993815Z,3.723,False,500,
dsllama-8b,23,66,2026-07-10T09:13:05.490100Z,2026-07-10T09:13:05.494880Z,4.78,False,500,
dsllama-8b,23,67,2026-07-10T09:13:05.990294Z,2026-07-10T09:13:06.023717Z,33.423,True,200,
dsllama-8b,23,68,2026-07-10T09:13:06.490180Z,2026-07-10T09:13:06.521225Z,31.046,True,200,
dsllama-8b,23,69,2026-07-10T09:13:06.990180Z,2026-07-10T09:13:07.028296Z,38.116,True,200,
dsllama-8b,23,70,2026-07-10T09:13:07.490119Z,2026-07-10T09:13:07.521297Z,31.178,True,200,
dsllama-8b,23,71,2026-07-10T09:13:07.990066Z,2026-07-10T09:13:08.018592Z,28.526,True,200,
dsllama-8b,23,72,2026-07-10T09:13:08.490082Z,2026-07-10T09:13:08.522891Z,32.809,True,200,
dsllama-8b,23,73,2026-07-10T09:13:08.990287Z,2026-07-10T09:13:09.017872Z,27.586,True,200,
dsllama-8b,23,74,2026-07-10T09:13:09.490079Z,2026-07-10T09:13:09.522239Z,32.161,True,200,
dsllama-8b,23,75,2026-07-10T09:13:09.990113Z,2026-07-10T09:13:10.022817Z,32.705,True,200,
dsllama-8b,23,76,2026-07-10T09:13:10.489989Z,2026-07-10T09:13:10.522817Z,32.828,True,200,
dsllama-8b,23,77,2026-07-10T09:13:10.990098Z,2026-07-10T09:13:11.022967Z,32.868,True,200,
dsllama-8b,23,78,2026-07-10T09:13:11.490128Z,2026-07-10T09:13:11.523176Z,33.048,True,200,
dsllama-8b,23,79,2026-07-10T09:13:11.990084Z,2026-07-10T09:13:12.022686Z,32.602,True,200,
dsllama-8b,23,80,2026-07-10T09:13:12.490191Z,2026-07-10T09:13:12.523788Z,33.597,True,200,
dsllama-8b,23,81,2026-07-10T09:13:12.990089Z,2026-07-10T09:13:13.023066Z,32.977,True,200,
dsllama-8b,23,82,2026-07-10T09:13:13.490053Z,2026-07-10T09:13:13.523070Z,33.016,True,200,
dsllama-8b,23,83,2026-07-10T09:13:13.990123Z,2026-07-10T09:13:14.022378Z,32.255,True,200,
dsllama-8b,23,84,2026-07-10T09:13:14.490026Z,2026-07-10T09:13:14.523186Z,33.16,True,200,
dsllama-8b,23,85,2026-07-10T09:13:14.990066Z,2026-07-10T09:13:15.022906Z,32.841,True,200,
dsllama-8b,23,86,2026-07-10T09:13:15.490044Z,2026-07-10T09:13:15.520330Z,30.286,True,200,
dsllama-8b,23,87,2026-07-10T09:13:15.990047Z,2026-07-10T09:13:16.023000Z,32.954,True,200,
dsllama-8b,23,88,2026-07-10T09:13:16.490007Z,2026-07-10T09:13:16.523000Z,32.994,True,200,
dsllama-8b,23,89,2026-07-10T09:13:16.990119Z,2026-07-10T09:13:17.021876Z,31.757,True,200,
dsllama-8b,23,90,2026-07-10T09:13:17.490121Z,2026-07-10T09:13:17.523954Z,33.833,True,200,
dsllama-8b,23,91,2026-07-10T09:13:17.990004Z,2026-07-10T09:13:18.023021Z,33.017,True,200,
dsllama-8b,23,92,2026-07-10T09:13:18.490026Z,2026-07-10T09:13:18.521263Z,31.236,True,200,
dsllama-8b,23,93,2026-07-10T09:13:18.989972Z,2026-07-10T09:13:19.016395Z,26.423,True,200,
dsllama-8b,23,94,2026-07-10T09:13:19.490084Z,2026-07-10T09:13:19.513900Z,23.816,True,200,
dsllama-8b,23,95,2026-07-10T09:13:19.989978Z,2026-07-10T09:13:20.017392Z,27.415,True,200,
dsllama-8b,23,96,2026-07-10T09:13:20.490088Z,2026-07-10T09:13:20.516933Z,26.845,True,200,
dsllama-8b,23,97,2026-07-10T09:13:20.990045Z,2026-07-10T09:13:21.018341Z,28.296,True,200,
dsllama-8b,23,98,2026-07-10T09:13:21.490030Z,2026-07-10T09:13:21.524203Z,34.173,True,200,
dsllama-8b,23,99,2026-07-10T09:13:21.990126Z,2026-07-10T09:13:22.021389Z,31.263,True,200,
dsllama-8b,23,100,2026-07-10T09:13:22.490104Z,2026-07-10T09:13:22.523642Z,33.537,True,200,
dsllama-8b,23,101,2026-07-10T09:13:22.990015Z,2026-07-10T09:13:23.021070Z,31.055,True,200,
dsllama-8b,23,102,2026-07-10T09:13:23.489972Z,2026-07-10T09:13:23.523077Z,33.105,True,200,
dsllama-8b,23,103,2026-07-10T09:13:23.989971Z,2026-07-10T09:13:24.019978Z,30.007,True,200,
dsllama-8b,23,104,2026-07-10T09:13:24.489936Z,2026-07-10T09:13:24.522780Z,32.844,True,200,
dsllama-8b,23,105,2026-07-10T09:13:24.990077Z,2026-07-10T09:13:25.020661Z,30.584,True,200,
dsllama-8b,23,106,2026-07-10T09:13:25.490088Z,2026-07-10T09:13:25.519510Z,29.422,True,200,
dsllama-8b,23,107,2026-07-10T09:13:25.989956Z,2026-07-10T09:13:26.018691Z,28.735,True,200,
dsllama-8b,23,108,2026-07-10T09:13:26.489970Z,2026-07-10T09:13:26.523002Z,33.032,True,200,
dsllama-8b,23,109,2026-07-10T09:13:26.989949Z,2026-07-10T09:13:27.022334Z,32.385,True,200,
dsllama-8b,23,110,2026-07-10T09:13:27.490066Z,2026-07-10T09:13:27.521085Z,31.019,True,200,
dsllama-8b,23,111,2026-07-10T09:13:27.990097Z,2026-07-10T09:13:28.023845Z,33.749,True,200,
dsllama-8b,23,112,2026-07-10T09:13:28.490038Z,2026-07-10T09:13:28.522682Z,32.644,True,200,
dsllama-8b,23,113,2026-07-10T09:13:28.990072Z,2026-07-10T09:13:29.016477Z,26.405,True,200,
dsllama-8b,23,114,2026-07-10T09:13:29.490230Z,2026-07-10T09:13:29.520288Z,30.057,True,200,
dsllama-8b,23,115,2026-07-10T09:13:29.990281Z,2026-07-10T09:13:30.017446Z,27.165,True,200,
dsllama-8b,23,116,2026-07-10T09:13:30.490228Z,2026-07-10T09:13:30.518124Z,27.896,True,200,
dsllama-8b,23,117,2026-07-10T09:13:30.990100Z,2026-07-10T09:13:31.023256Z,33.156,True,200,
dsllama-8b,23,118,2026-07-10T09:13:31.490067Z,2026-07-10T09:13:31.516964Z,26.897,True,200,
dsllama-8b,23,119,2026-07-10T09:13:31.990182Z,2026-07-10T09:13:32.016945Z,26.763,True,200,
dsllama-8b,23,120,2026-07-10T09:13:32.490176Z,2026-07-10T09:13:32.519186Z,29.01,True,200,
dsllama-8b,23,121,2026-07-10T09:13:32.990121Z,2026-07-10T09:13:33.016971Z,26.85,True,200,
dsllama-8b,23,122,2026-07-10T09:13:33.490116Z,2026-07-10T09:13:33.515173Z,25.057,True,200,
dsllama-8b,23,123,2026-07-10T09:13:33.990162Z,2026-07-10T09:13:34.021975Z,31.812,True,200,
dsllama-8b,23,124,2026-07-10T09:13:34.490195Z,2026-07-10T09:13:34.518308Z,28.113,True,200,
dsllama-8b,23,125,2026-07-10T09:13:34.990230Z,2026-07-10T09:13:35.018020Z,27.791,True,200,
dsllama-8b,23,126,2026-07-10T09:13:35.490074Z,2026-07-10T09:13:35.516252Z,26.178,True,200,
dsllama-8b,23,127,2026-07-10T09:13:35.990224Z,2026-07-10T09:13:36.017569Z,27.345,True,200,
dsllama-8b,23,128,2026-07-10T09:13:36.490195Z,2026-07-10T09:13:36.520673Z,30.477,True,200,
dsllama-8b,23,129,2026-07-10T09:13:36.990216Z,2026-07-10T09:13:37.023363Z,33.148,True,200,
dsllama-8b,24,0,2026-07-10T09:13:37.211683Z,2026-07-10T09:13:37.237030Z,25.347,True,200,
dsllama-8b,24,1,2026-07-10T09:13:37.711802Z,2026-07-10T09:13:37.738377Z,26.575,True,200,
dsllama-8b,24,2,2026-07-10T09:13:38.211725Z,2026-07-10T09:13:38.243467Z,31.741,True,200,
dsllama-8b,24,3,2026-07-10T09:13:38.711782Z,2026-07-10T09:13:38.747568Z,35.785,True,200,
dsllama-8b,24,4,2026-07-10T09:13:39.211800Z,2026-07-10T09:13:39.238647Z,26.846,True,200,
dsllama-8b,24,5,2026-07-10T09:13:39.711801Z,2026-07-10T09:13:39.747596Z,35.795,True,200,
dsllama-8b,24,6,2026-07-10T09:13:40.211855Z,2026-07-10T09:13:40.244073Z,32.218,True,200,
dsllama-8b,24,7,2026-07-10T09:13:40.711811Z,2026-07-10T09:13:40.736511Z,24.701,True,200,
dsllama-8b,24,8,2026-07-10T09:13:41.211745Z,2026-07-10T09:13:41.236837Z,25.092,True,200,
dsllama-8b,24,9,2026-07-10T09:13:41.711748Z,2026-07-10T09:13:41.739097Z,27.349,True,200,
dsllama-8b,24,10,2026-07-10T09:13:42.211681Z,2026-07-10T09:13:42.235394Z,23.713,True,200,
dsllama-8b,24,11,2026-07-10T09:13:42.711904Z,2026-07-10T09:13:42.739192Z,27.288,True,200,
dsllama-8b,24,12,2026-07-10T09:13:43.211822Z,2026-07-10T09:13:43.236929Z,25.107,True,200,
dsllama-8b,24,13,2026-07-10T09:13:43.711909Z,2026-07-10T09:13:43.737060Z,25.151,True,200,
dsllama-8b,24,14,2026-07-10T09:13:44.211819Z,2026-07-10T09:13:44.241271Z,29.452,True,200,
dsllama-8b,24,15,2026-07-10T09:13:44.711870Z,2026-07-10T09:13:44.736179Z,24.309,True,200,
dsllama-8b,24,16,2026-07-10T09:13:45.211823Z,2026-07-10T09:13:45.238546Z,26.722,True,200,
dsllama-8b,24,17,2026-07-10T09:13:45.711893Z,2026-07-10T09:13:45.737731Z,25.838,True,200,
dsllama-8b,24,18,2026-07-10T09:13:46.211793Z,2026-07-10T09:13:46.237934Z,26.141,True,200,
dsllama-8b,24,19,2026-07-10T09:13:46.711771Z,2026-07-10T09:13:46.741021Z,29.25,True,200,
dsllama-8b,24,20,2026-07-10T09:13:47.211787Z,2026-07-10T09:13:47.239871Z,28.084,True,200,
dsllama-8b,24,21,2026-07-10T09:13:47.711906Z,2026-07-10T09:13:47.740582Z,28.676,True,200,
dsllama-8b,24,22,2026-07-10T09:13:48.211788Z,2026-07-10T09:13:48.238594Z,26.806,True,200,
dsllama-8b,24,23,2026-07-10T09:13:48.711815Z,2026-07-10T09:13:48.738676Z,26.861,True,200,
dsllama-8b,24,24,2026-07-10T09:13:49.211822Z,2026-07-10T09:13:49.237900Z,26.078,True,200,
dsllama-8b,24,25,2026-07-10T09:13:49.711759Z,2026-07-10T09:13:49.737458Z,25.699,True,200,
dsllama-8b,24,26,2026-07-10T09:13:50.211736Z,2026-07-10T09:13:50.236405Z,24.669,True,200,
dsllama-8b,24,27,2026-07-10T09:13:50.711742Z,2026-07-10T09:13:50.737349Z,25.607,True,200,
dsllama-8b,24,28,2026-07-10T09:13:51.211745Z,2026-07-10T09:13:51.241630Z,29.885,True,200,
dsllama-8b,24,29,2026-07-10T09:13:51.711803Z,2026-07-10T09:13:51.736425Z,24.622,True,200,
dsllama-8b,24,30,2026-07-10T09:13:52.211838Z,2026-07-10T09:13:52.238175Z,26.338,True,200,
dsllama-8b,24,31,2026-07-10T09:13:52.711722Z,2026-07-10T09:13:52.737198Z,25.476,True,200,
dsllama-8b,24,32,2026-07-10T09:13:53.211890Z,2026-07-10T09:13:53.238973Z,27.083,True,200,
dsllama-8b,24,33,2026-07-10T09:13:53.711835Z,2026-07-10T09:13:53.739384Z,27.549,True,200,
dsllama-8b,24,34,2026-07-10T09:13:54.211760Z,2026-07-10T09:13:54.247283Z,35.523,True,200,
dsllama-8b,24,35,2026-07-10T09:13:54.711761Z,2026-07-10T09:13:54.738971Z,27.21,True,200,
dsllama-8b,24,36,2026-07-10T09:13:55.211690Z,2026-07-10T09:13:55.238340Z,26.65,True,200,
dsllama-8b,24,37,2026-07-10T09:13:55.711666Z,2026-07-10T09:13:55.736338Z,24.672,True,200,
dsllama-8b,24,38,2026-07-10T09:13:56.211672Z,2026-07-10T09:13:56.237307Z,25.635,True,200,
dsllama-8b,24,39,2026-07-10T09:13:56.711684Z,2026-07-10T09:13:56.740479Z,28.796,True,200,
dsllama-8b,24,40,2026-07-10T09:13:57.211821Z,2026-07-10T09:13:57.238525Z,26.704,True,200,
dsllama-8b,24,41,2026-07-10T09:13:57.711736Z,2026-07-10T09:13:57.737932Z,26.196,True,200,
dsllama-8b,24,42,2026-07-10T09:13:58.211933Z,2026-07-10T09:13:58.239305Z,27.372,True,200,
dsllama-8b,24,43,2026-07-10T09:13:58.711845Z,2026-07-10T09:13:58.748870Z,37.025,True,200,
dsllama-8b,24,44,2026-07-10T09:13:59.211826Z,2026-07-10T09:13:59.239289Z,27.463,True,200,
dsllama-8b,24,45,2026-07-10T09:13:59.711766Z,2026-07-10T09:13:59.741573Z,29.807,True,200,
dsllama-8b,24,46,2026-07-10T09:14:00.211789Z,2026-07-10T09:14:00.239204Z,27.414,True,200,
dsllama-8b,24,47,2026-07-10T09:14:00.711893Z,2026-07-10T09:14:00.739231Z,27.338,True,200,
dsllama-8b,24,48,2026-07-10T09:14:01.211775Z,2026-07-10T09:14:01.238456Z,26.681,True,200,
dsllama-8b,24,49,2026-07-10T09:14:01.711867Z,2026-07-10T09:14:01.737934Z,26.067,True,200,
dsllama-8b,24,50,2026-07-10T09:14:02.211800Z,2026-07-10T09:14:02.236895Z,25.094,True,200,
dsllama-8b,24,51,2026-07-10T09:14:02.711761Z,2026-07-10T09:14:02.748996Z,37.235,True,200,
dsllama-8b,24,52,2026-07-10T09:14:03.211926Z,2026-07-10T09:14:03.239623Z,27.697,True,200,
dsllama-8b,24,53,2026-07-10T09:14:03.711846Z,2026-07-10T09:14:03.738536Z,26.69,True,200,
dsllama-8b,24,54,2026-07-10T09:14:04.211776Z,2026-07-10T09:14:04.240083Z,28.307,True,200,
dsllama-8b,24,55,2026-07-10T09:14:04.711851Z,2026-07-10T09:14:04.739177Z,27.327,True,200,
dsllama-8b,24,56,2026-07-10T09:14:05.211787Z,2026-07-10T09:14:05.241965Z,30.178,True,200,
dsllama-8b,24,57,2026-07-10T09:14:05.711823Z,2026-07-10T09:14:05.744833Z,33.01,True,200,
dsllama-8b,24,58,2026-07-10T09:14:06.211779Z,2026-07-10T09:14:06.236784Z,25.005,True,200,
dsllama-8b,24,59,2026-07-10T09:14:06.711794Z,2026-07-10T09:14:06.739019Z,27.225,True,200,
dsllama-8b,24,60,2026-07-10T09:14:07.211746Z,2026-07-10T09:14:07.240618Z,28.872,True,200,
dsllama-8b,24,61,2026-07-10T09:14:07.711791Z,2026-07-10T09:14:10.390775Z,2678.984,True,200,
dsllama-8b,24,62,2026-07-10T09:14:08.211782Z,2026-07-10T09:14:10.390302Z,2178.521,True,200,
dsllama-8b,24,63,2026-07-10T09:14:08.711799Z,2026-07-10T09:14:08.715863Z,4.064,False,500,
dsllama-8b,24,64,2026-07-10T09:14:09.211759Z,2026-07-10T09:14:09.215869Z,4.111,False,500,
dsllama-8b,24,65,2026-07-10T09:14:09.711816Z,2026-07-10T09:14:09.716548Z,4.732,False,500,
dsllama-8b,24,66,2026-07-10T09:14:10.211946Z,2026-07-10T09:14:10.217052Z,5.106,False,500,
dsllama-8b,24,67,2026-07-10T09:14:10.711836Z,2026-07-10T09:14:10.748346Z,36.51,True,200,
dsllama-8b,24,68,2026-07-10T09:14:11.211770Z,2026-07-10T09:14:11.237198Z,25.428,True,200,
dsllama-8b,24,69,2026-07-10T09:14:11.711650Z,2026-07-10T09:14:11.736581Z,24.931,True,200,
dsllama-8b,24,70,2026-07-10T09:14:12.211682Z,2026-07-10T09:14:12.249169Z,37.487,True,200,
dsllama-8b,24,71,2026-07-10T09:14:12.711800Z,2026-07-10T09:14:12.739120Z,27.321,True,200,
dsllama-8b,24,72,2026-07-10T09:14:13.211734Z,2026-07-10T09:14:13.239106Z,27.372,True,200,
dsllama-8b,24,73,2026-07-10T09:14:13.711722Z,2026-07-10T09:14:13.737775Z,26.053,True,200,
dsllama-8b,24,74,2026-07-10T09:14:14.211790Z,2026-07-10T09:14:14.248970Z,37.179,True,200,
dsllama-8b,24,75,2026-07-10T09:14:14.711767Z,2026-07-10T09:14:14.739751Z,27.984,True,200,
dsllama-8b,24,76,2026-07-10T09:14:15.211844Z,2026-07-10T09:14:15.241859Z,30.015,True,200,
dsllama-8b,24,77,2026-07-10T09:14:15.711848Z,2026-07-10T09:14:15.738580Z,26.731,True,200,
dsllama-8b,24,78,2026-07-10T09:14:16.211823Z,2026-07-10T09:14:16.238106Z,26.282,True,200,
dsllama-8b,24,79,2026-07-10T09:14:16.711768Z,2026-07-10T09:14:16.739405Z,27.637,True,200,
dsllama-8b,24,80,2026-07-10T09:14:17.211696Z,2026-07-10T09:14:17.236682Z,24.986,True,200,
dsllama-8b,24,81,2026-07-10T09:14:17.711708Z,2026-07-10T09:14:17.738511Z,26.803,True,200,
dsllama-8b,24,82,2026-07-10T09:14:18.211800Z,2026-07-10T09:14:18.238031Z,26.231,True,200,
dsllama-8b,24,83,2026-07-10T09:14:18.711845Z,2026-07-10T09:14:18.741706Z,29.86,True,200,
dsllama-8b,24,84,2026-07-10T09:14:19.211753Z,2026-07-10T09:14:19.247594Z,35.841,True,200,
dsllama-8b,24,85,2026-07-10T09:14:19.711703Z,2026-07-10T09:14:19.736358Z,24.655,True,200,
dsllama-8b,24,86,2026-07-10T09:14:20.211806Z,2026-07-10T09:14:20.238759Z,26.953,True,200,
dsllama-8b,24,87,2026-07-10T09:14:20.711779Z,2026-07-10T09:14:20.737954Z,26.175,True,200,
dsllama-8b,24,88,2026-07-10T09:14:21.211804Z,2026-07-10T09:14:21.238542Z,26.738,True,200,
dsllama-8b,24,89,2026-07-10T09:14:21.711739Z,2026-07-10T09:14:21.737742Z,26.003,True,200,
dsllama-8b,24,90,2026-07-10T09:14:22.211694Z,2026-07-10T09:14:22.236783Z,25.089,True,200,
dsllama-8b,24,91,2026-07-10T09:14:22.711697Z,2026-07-10T09:14:22.736393Z,24.696,True,200,
dsllama-8b,24,92,2026-07-10T09:14:23.211836Z,2026-07-10T09:14:23.237806Z,25.97,True,200,
dsllama-8b,24,93,2026-07-10T09:14:23.712026Z,2026-07-10T09:14:23.737278Z,25.252,True,200,
dsllama-8b,24,94,2026-07-10T09:14:24.211893Z,2026-07-10T09:14:24.241163Z,29.27,True,200,
dsllama-8b,24,95,2026-07-10T09:14:24.711743Z,2026-07-10T09:14:24.737319Z,25.576,True,200,
dsllama-8b,24,96,2026-07-10T09:14:25.211747Z,2026-07-10T09:14:25.238251Z,26.504,True,200,
dsllama-8b,24,97,2026-07-10T09:14:25.711658Z,2026-07-10T09:14:25.738832Z,27.175,True,200,
