theta,support,attainment,healthy,violations,scenario_families,max_family_ratio
6686.1,2307,0.7563935847420893,1745,562,6,0.21022973558734287
6720.3,2309,0.7561715028150715,1746,563,6,0.2100476396708532
6754.5,2310,0.7558441558441559,1746,564,6,0.20995670995670995
6771.6,2311,0.7555170921678926,1746,565,6,0.20986585893552576
6805.8,2313,0.754863813229572,1746,567,6,0.20968439256377
6840.0,2314,0.7545375972342264,1746,568,6,0.20959377700950735
6857.1,2315,0.7546436285097192,1747,568,6,0.20950323974082075
6891.3,2317,0.7544238239102288,1748,569,6,0.20932239965472593
6908.4,2318,0.7545297670405522,1749,569,6,0.2092320966350302
6959.7,2321,0.7539853511417492,1750,571,6,0.2089616544592848
7028.1,2322,0.7536606373815676,1750,572,6,0.20887166236003446
7045.2,2324,0.7534423407917383,1751,573,6,0.2086919104991394
7079.4,2326,0.7536543422184007,1753,573,6,0.20851246775580395
7106.666666666667,2327,0.7537602062741727,1754,573,6,0.20842286205414698
7140.833333333333,2329,0.7539716616573636,1756,573,6,0.20824388149420353
7147.8,2331,0.7537537537537538,1757,574,6,0.20806520806520806
7175.0,2332,0.7538593481989708,1758,574,6,0.20797598627787306
7182.0,2334,0.7536418166238218,1759,575,6,0.20779777206512426
7199.1,2335,0.7533190578158458,1759,576,6,0.20770877944325483
7209.166666666667,2344,0.753839590443686,1767,577,6,0.2069112627986348
7243.333333333333,2349,0.7543635589612601,1772,577,6,0.2064708386547467
7267.5,2352,0.7542517006802721,1774,578,6,0.20620748299319727
7277.5,2355,0.7545647558386412,1777,578,6,0.2059447983014862
7311.666666666667,2356,0.7546689303904923,1778,578,6,0.20585738539898132
7318.8,2357,0.7547730165464573,1779,578,6,0.2057700466694951
7335.9,2359,0.7545570156846121,1780,579,6,0.2055955913522679
7345.833333333333,2363,0.75497249259416,1784,579,6,0.2052475666525603
7370.1,2364,0.7550761421319797,1785,579,6,0.20516074450084604
7380.0,2365,0.7551797040169134,1786,579,6,0.20507399577167018
7387.2,2366,0.7552831783601014,1787,579,6,0.20498732037193576
7421.4,2367,0.7553865652724968,1788,579,6,0.204900718208703
7448.333333333333,2369,0.7555930772477839,1790,579,6,0.20472773322076826
7455.6,2370,0.7556962025316456,1791,579,6,0.20464135021097046
7472.7,2371,0.7557992408266554,1792,579,6,0.20455504006748207
7482.5,2372,0.7559021922428331,1793,579,6,0.20446880269814502
7506.9,2374,0.7561078348778433,1795,579,6,0.2042965459140691
7516.666666666667,2376,0.7563131313131313,1797,579,6,0.20412457912457913
7541.1,2377,0.756415649978965,1798,579,6,0.20403870424905343
7550.833333333333,2379,0.7566204287515763,1800,579,6,0.20386717108028585
7575.3,2381,0.7568248635027299,1802,579,6,0.20369592608147838
7585.0,2382,0.756926952141058,1803,579,6,0.20361041141897565
7619.166666666667,2385,0.7572327044025158,1806,579,6,0.20335429769392033
7653.333333333333,2401,0.758850478967097,1822,579,6,0.20199916701374426
7660.8,2405,0.7592515592515593,1826,579,6,0.20166320166320167
7883.1,2406,0.7589359933499584,1826,580,6,0.20157938487115545
7951.5,2408,0.7587209302325582,1827,581,6,0.20141196013289037
7968.6,2414,0.7584921292460646,1831,583,6,0.20091135045567524
7985.7,2415,0.758592132505176,1832,583,6,0.20082815734989648
8002.8,2417,0.7587918907736864,1834,583,6,0.20066197765825403
8019.9,2423,0.7577383408997111,1836,587,6,0.2001650846058605
8037.0,2428,0.7582372322899505,1841,587,6,0.19975288303130148
8054.1,2430,0.7584362139917695,1843,587,6,0.19958847736625515
8071.2,2431,0.7585355820649938,1844,587,6,0.19950637597696422
8088.3,2432,0.7586348684210527,1845,587,6,0.19942434210526316
8105.4,2433,0.758734073160707,1846,587,6,0.19934237566789972
8122.5,2435,0.7585215605749487,1847,588,6,0.19917864476386038
8139.6,2436,0.7582101806239737,1847,589,6,0.1990968801313629
8173.8,2437,0.7583093967993435,1848,589,6,0.1990151826015593
8190.9,2438,0.7579983593109105,1848,590,6,0.1989335520918786
8200.0,2449,0.7578603511637403,1856,593,6,0.19804001633319723
8208.0,2470,0.7574898785425102,1871,599,6,0.19676113360323888
8234.166666666666,2472,0.7576860841423948,1873,599,6,0.1966019417475728
8268.333333333334,2473,0.7577840679336838,1874,599,6,0.19652244237767894
8302.5,2474,0.7578819725141471,1875,599,6,0.19644300727566694
8336.666666666666,2475,0.757979797979798,1876,599,6,0.19636363636363635
8370.833333333334,2477,0.7577714977795721,1877,600,6,0.19620508679854662
8405.0,2478,0.7578692493946732,1878,600,6,0.19612590799031476
8439.166666666666,2480,0.7580645161290323,1880,600,6,0.19596774193548386
8473.333333333334,2481,0.7581620314389359,1881,600,6,0.19588875453446192
8541.666666666666,2483,0.7583568264196536,1883,600,6,0.19573097060008054
8575.833333333334,2484,0.7584541062801933,1884,600,6,0.1956521739130435
8644.166666666666,2485,0.7585513078470825,1885,600,6,0.19557344064386317
8678.333333333334,2487,0.758745476477684,1887,600,6,0.195416164053076
8712.5,2489,0.7589393330654881,1889,600,6,0.1952591402169546
8746.666666666666,2502,0.759392486011191,1900,602,6,0.19424460431654678
